,cust_id,LIMIT_BAL,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,SEX,EDUCATION,MARRIAGE,LIMIT_BAL_na,BILL_AMT1_na,BILL_AMT2_na,BILL_AMT3_na,BILL_AMT4_na,BILL_AMT5_na,BILL_AMT6_na,PAY_AMT1_na,PAY_AMT2_na,PAY_AMT3_na,PAY_AMT4_na,PAY_AMT5_na,PAY_AMT6_na,PAY_MEAN,AGE_GROUP_20,AGE_GROUP_30,AGE_GROUP_40,AGE_GROUP_50,AGE_GROUP_60,AGE_GROUP_70,default.payment.next.month
5528,12668,350000.0,347790.0,352600.0,299797.0,218973.0,146326.0,107205.0,13000.0,11000.0,8232.0,7000.0,6000.0,7000.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,0,0,1,0,0,0,1
5529,7671,50000.0,36149.0,38078.0,36766.0,30490.0,26934.0,28118.0,3000.0,10000.0,5000.0,1500.0,2000.0,2000.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,1
5530,18084,30000.0,23697.0,20523.0,20762.0,22535.0,22622.0,11400.0,3000.0,3102.0,3008.0,3136.0,1103.0,0.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,0,0,0,0,0
5531,29950,100000.0,0.0,325.0,650.0,325.0,647.0,7706.0,650.0,650.0,0.0,647.0,7706.0,1679.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3333333333333335,0,1,0,0,0,0,1
5532,18783,260000.0,14096.0,15558.0,16986.0,17700.0,19401.0,21067.0,2000.0,2000.0,1000.0,2000.0,2000.0,2000.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,0,0,0,0,0
5533,1261,230000.0,970.0,1475.0,1636.0,1149.0,334.0,459.0,1483.0,1640.0,1152.0,335.0,460.0,553.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0
5534,3654,160000.0,396.0,396.0,396.0,0.0,688.0,396.0,396.0,396.0,0.0,688.0,500.0,0.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,1
5535,25284,350000.0,83134.0,84087.0,86492.0,91898.0,189555.0,192627.0,3969.0,4131.0,7261.0,103801.0,6007.0,6008.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0
5536,13550,210000.0,60183.0,63035.0,70237.0,70228.0,67289.0,85008.0,10000.0,10000.0,10000.0,2576.0,20000.0,10000.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,1,0,0,0,0
5537,23773,60000.0,15527.0,16882.0,18190.0,27465.0,27643.0,27816.0,2000.0,2000.0,10000.0,991.0,1010.0,5235.934356695617,0.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6666666666666667,1,0,0,0,0,0,0
5538,7214,100000.0,72222.0,73859.0,75427.0,76587.0,78711.0,80510.0,3400.0,3400.0,3000.0,3500.0,3200.0,2000.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3333333333333335,1,0,0,0,0,0,0
5539,25134,170000.0,352.0,14540.0,14315.0,15535.0,14453.0,16518.0,14547.0,1500.0,1542.0,1456.0,3521.0,1881.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,1,0,0,0,0,0
5540,29399,160000.0,5654.0,796.0,398.0,43048.54464330729,398.0,0.0,398.0,0.0,0.0,398.0,0.0,0.0,1.0,2.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.5,1,0,0,0,0,0,0
5541,28854,240000.0,3664.0,5770.0,10412.0,4578.0,5928.0,5619.0,5770.0,10420.0,1150.0,5928.0,3619.0,13227.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,1,0,0,0,0,1
5542,24236,550000.0,539092.0,552234.0,565550.0,572805.0,823540.0,501370.0,23000.0,23000.0,18000.0,0.0,18373.0,18159.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,1,0,0,0,0,0
5543,26082,380000.0,8183.0,10554.0,5453.0,739.0,-8632.0,-11922.0,10617.0,5478.0,784.0,14.0,380.0,253.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,1,0,0,0,0,0
5544,23521,50000.0,48489.0,49495.0,50866.0,48390.0,17953.0,23.0,1813.0,2184.0,1248.0,359.0,0.0,20706.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,1,0,0,0,1
5545,16440,50000.0,8728.0,10726.0,11257.0,11772.0,12574.0,13369.0,2152.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,0,0,0,1,0,0,1
5546,28920,210000.0,37148.0,35754.0,34232.0,32331.0,30337.0,28012.0,2000.0,2000.0,2444.0,1342.0,1038.0,2000.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,0,0,0,0,0
5547,19314,110000.0,87514.0,75394.0,82627.0,57533.0,59289.0,60828.0,4000.0,10090.0,2100.0,3000.0,3000.0,3000.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3333333333333335,0,1,0,0,0,0,1
5548,5478,130000.0,-24.0,-350.0,30656.0,29426.0,29100.0,-1410.0,326.0,32100.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6666666666666667,1,0,0,0,0,0,1
5549,28712,200000.0,29675.0,28425.0,46900.90047919294,43432.0,149388.0,136192.0,9000.0,2000.0,31162.0,157142.0,10418.0,69238.0,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.6666666666666667,0,1,0,0,0,0,0
5550,13434,80000.0,390.0,390.0,390.0,-390.0,0.0,1560.0,390.0,780.0,0.0,390.0,1780.0,0.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,1,0,0,0,1
5551,2069,50000.0,36809.0,33121.0,29672.0,22365.0,12702.0,4134.0,5143.0,5000.0,1021.0,0.0,3000.0,0.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0
5552,9902,260000.0,200581.0,196761.0,78041.0,55871.0,28775.0,27497.0,7651.0,1765.0,1304.0,772.0,930.0,901.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,0,0,0,0,0
5553,3465,50000.0,37234.0,37942.0,38003.0,11625.0,18442.0,9743.0,1963.0,2025.0,562.0,339.0,1200.0,600.0,1.0,7.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0
5554,5263,110000.0,35341.0,24107.0,34090.0,24843.0,18105.0,16952.0,0.0,11412.0,739.0,1560.0,0.0,691.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665,0,0,1,0,0,0,1
5555,630,10000.0,9829.0,9539.0,9244.0,8949.0,9137.0,9177.0,0.0,0.0,0.0,480.0,340.0,500.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333333333333333,1,0,0,0,0,0,1
5556,11839,30000.0,26958.0,26716.0,26679.0,22972.0,20152.0,11688.0,4000.0,5022.0,1232.0,820.0,286.0,237.0,1.0,6.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,1,0,0,0,0
5557,12536,240000.0,125055.0,133825.0,136232.0,132569.0,135007.0,34036.0,12400.0,6000.0,0.0,5806.0,2198.0,1207.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665,0,0,1,0,0,0,0
5558,16102,80000.0,76362.0,77883.0,81811.0,80250.0,61467.0,10662.0,3392.0,5800.0,1000.0,600.0,400.0,1000.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665,1,0,0,0,0,0,1
5559,19395,60000.0,41525.0,33907.0,27517.0,27506.0,28115.0,28815.0,1815.0,1760.0,1100.0,1052.0,1200.0,1100.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0
5560,28441,30000.0,37695.0,35146.0,34637.0,34127.0,31641.0,31344.0,0.0,2000.0,2000.0,0.0,2000.0,0.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333333333333333,1,0,0,0,0,0,0
5561,4689,140000.0,87713.0,88906.0,88736.0,91287.0,91057.0,91538.0,5000.0,5000.0,5000.0,5000.0,3500.0,3500.0,1.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,0,0,0,0,0
5562,8128,140000.0,136128.0,98337.0,60627.0,39760.0,40210.40340077703,40865.0,4756.0,3600.0,1500.0,1300.0,1318.0,1307.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.6666666666666665,0,0,1,0,0,0,1
5563,1244,150000.0,2356.0,16836.0,46900.90047919294,6382.0,5288.0,5288.0,16836.0,2000.0,5288.0,0.0,0.0,0.0,1.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,1
5564,14371,220000.0,540.0,1148.0,20752.0,19397.0,19581.0,25071.0,1158.0,20752.0,1051.0,7120.0,14928.0,1177.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,0,0
5565,22640,240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,0,0,1,0,0,0,1
5566,6888,140000.0,2663.0,1823.0,1823.0,1769.0,84042.0,89381.0,1823.0,1823.0,1769.0,85096.0,9000.0,4000.0,0.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,0,1,0,0,0,0,0
5567,11425,330000.0,399.0,26.0,519.0,452.0,457.0,0.0,26.0,707.0,452.0,457.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0
5568,17882,240000.0,5354.0,4790.0,900.0,6849.0,26249.0,6633.0,4790.0,900.0,6849.0,26249.0,2200.0,3000.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,1,0,0,0,0,1
5569,29910,220000.0,-65.0,-65.0,-65.0,-65.0,-65.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665,0,0,1,0,0,0,1
5570,27409,110000.0,102282.0,104196.0,105922.0,108820.0,66883.0,68083.0,5200.0,5000.0,5000.0,2100.0,2000.0,2000.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,0,0,0,0,0
5571,21229,30000.0,20881.0,22224.0,23557.0,24764.0,25234.0,14852.0,2000.0,2000.0,2000.0,1000.0,1000.0,1000.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,0,0,0,0,0
5572,26053,80000.0,75530.0,79324.0,76090.0,75892.0,77310.0,80752.0,7000.0,0.0,3000.0,4000.0,4828.1166944150145,0.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.5,0,1,0,0,0,0,0
5573,357,360000.0,0.0,0.0,0.0,2580.0,2580.0,6941.0,0.0,0.0,2580.0,0.0,6941.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1666666666666667,0,0,0,1,0,0,0
5574,24434,50000.0,49873.0,50796.0,49727.0,21826.0,10208.0,10100.0,2200.0,568.0,0.0,516.0,400.0,300.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,0,1,0,0,0,0,1
5575,12306,360000.0,9011.0,4045.0,1780.0,2380.0,2230.0,2275.0,4045.0,0.0,4760.0,0.0,2275.0,2280.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1666666666666667,0,0,1,0,0,0,0
5576,18626,30000.0,-5.0,-5.0,2605.0,893.0,895.0,2328.0,0.0,2610.0,18.0,2.0,2333.0,1.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,0,1,0,0,0,0,0
5577,3223,70000.0,3635.0,4529.0,4308.0,4859.0,4638.0,4911.0,1100.0,0.0,624.0,0.0,500.0,1000.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8333333333333335,1,0,0,0,0,0,1
5578,14802,60000.0,39986.0,41036.0,42449.0,43243.0,48537.0,47606.0,2000.0,2100.0,1800.0,6000.0,4828.1166944150145,2000.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.5,0,0,1,0,0,0,1
5579,1768,70000.0,18312.0,19516.0,20685.0,22142.0,23340.0,22817.0,1500.0,1500.0,1800.0,1700.0,0.0,1300.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3333333333333335,1,0,0,0,0,0,0
5580,29618,20000.0,390.0,390.0,390.0,0.0,780.0,0.0,390.0,390.0,0.0,780.0,0.0,0.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0
5581,9710,200000.0,935.0,1418.0,-2.0,120.0,150.0,928.0,1418.0,0.0,122.0,300.0,928.0,464.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,1
5582,246,180000.0,11540.0,633.0,606.0,20972.0,940.0,1383.0,633.0,606.0,20999.0,940.0,1383.0,0.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0
5583,4361,330000.0,11006.0,4160.0,48549.0,16942.0,1610.0,26842.0,4160.0,48549.0,18562.0,0.0,26842.0,11938.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,1,0,0,0,0
5584,20690,150000.0,4847.0,4268.0,0.0,1193.0,-127.0,-127.0,4268.0,0.0,1193.0,0.0,0.0,1956.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0
5585,24138,150000.0,63486.0,66741.0,744.0,5714.0,809.0,2315.0,4330.0,3.0,5762.0,813.0,2318.0,1616.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,1
5586,28155,20000.0,17476.0,18807.0,15784.0,19062.0,19444.0,20004.0,2000.0,1500.0,4300.0,624.0,800.0,600.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3333333333333335,1,0,0,0,0,0,1
5587,15982,80000.0,70002.0,71389.0,73788.0,74463.0,72834.0,74190.0,3100.0,4204.0,2790.0,0.0,3043.0,2625.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,1,0,0,0,0,1
5588,24345,210000.0,103772.0,95228.0,87678.0,79254.0,71836.0,63675.0,4000.0,4000.0,3000.0,4000.0,3000.0,3000.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,1,0,0,0,0
5589,22990,70000.0,69039.0,68609.0,69217.0,69327.0,68582.0,68677.0,3000.0,4000.0,3200.0,3000.0,3000.0,3000.0,1.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0
5590,2837,100000.0,960.0,4348.0,73689.0,76148.0,77254.0,78967.0,4348.0,70000.0,4000.0,3000.0,3000.0,3000.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,0,1,0,0,0,0,0
5591,23724,50000.0,3740.0,4382.0,5008.0,5627.0,6159.0,6677.0,1100.0,1091.0,1100.0,1000.0,1000.0,1000.0,1.0,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,1,0,0,0,0
5592,26458,200000.0,14956.0,9023.0,4963.0,5418.0,5131.0,5741.0,5000.0,1155.0,1000.0,103.0,1000.0,109.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,0,0,0,0,0
5593,16874,60000.0,62652.0,57562.0,51278.0,46685.0,31584.0,26482.0,2300.0,2200.0,1900.0,1191.0,4828.1166944150145,7971.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,0,0,1,0,0,0,0
5594,21807,100000.0,0.0,0.0,0.0,0.0,249.0,317.0,0.0,0.0,0.0,249.0,317.0,0.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0
5595,19666,150000.0,84034.0,81537.0,78407.0,73688.0,56995.0,52887.0,5065.0,20028.0,3152.0,2025.0,5211.0,10061.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0
5596,29608,410000.0,43719.0,44624.0,40881.0,39008.0,47638.0,27519.0,2626.0,2616.0,2617.0,20000.0,1012.0,511.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,0,0,0,0,0
5597,10910,70000.0,26181.0,37611.0,37026.0,38922.0,38318.0,38133.0,12000.0,0.0,2500.0,0.0,1000.0,1500.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.833333333333333,0,1,0,0,0,0,0
5598,13366,220000.0,94311.0,95967.0,97995.0,97577.0,98583.0,99708.0,4319.0,5419.0,3000.0,3501.0,3629.0,5235.934356695617,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.3333333333333335,1,0,0,0,0,0,0
5599,23146,30000.0,8341.0,10039.0,11560.0,16611.0,18179.0,19712.0,2000.0,2000.0,5611.0,2000.0,2000.0,1500.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,1
5600,14578,380000.0,363944.0,385726.0,368318.0,354443.0,354765.0,354579.0,29540.0,74.0,14301.0,13000.0,12800.0,12800.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,0,1,0,0,0,0,0
5601,5342,60000.0,57392.0,60254.0,58971.0,29137.0,29900.0,30069.0,4400.0,304.0,1100.0,1216.0,1300.0,589.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3333333333333335,1,0,0,0,0,0,0
5602,4945,150000.0,330.0,330.0,63917.0,59865.0,59258.0,57924.0,330.0,63917.0,2100.0,2100.0,2200.0,2200.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0
5603,27301,50000.0,38102.0,40025.0,40071.0,40906.0,42100.0,41269.0,2830.0,1000.0,1800.0,2000.0,0.0,1704.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,1,0,0,0,0,1
5604,29335,100000.0,1250.0,1250.0,1250.0,1250.0,1250.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.166666666666667,1,0,0,0,0,0,0
5605,11933,20000.0,6329.0,8488.0,8212.0,7931.0,8797.0,8514.0,2415.0,0.0,0.0,1000.0,0.0,500.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,1,0,0,1
5606,9259,240000.0,207.0,99.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,1,0,0,0,0
5607,3012,60000.0,6731.0,7777.0,9502.0,9217.0,9722.0,9291.0,1300.0,2000.0,0.0,800.0,0.0,0.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333333333333333,0,1,0,0,0,0,0
5608,24554,150000.0,67852.0,68312.0,70203.0,71321.0,72235.0,73611.0,2500.0,3300.0,3200.0,3000.0,3000.0,3000.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,0,0,0,0,0
5609,22716,70000.0,30809.0,30015.0,32928.0,32100.0,34557.0,35357.0,0.0,3400.0,0.0,3000.0,1500.0,1500.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665,0,1,0,0,0,0,1
5610,17154,240000.0,978.0,193.0,386.0,579.0,386.0,193.0,193.0,386.0,386.0,0.0,0.0,536.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,0,0,0,1,0,0,0
5611,27546,60000.0,44057.0,42706.0,42345.0,42849.0,17490.0,15633.0,1669.0,2000.0,1870.0,1000.0,586.0,619.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,1,0,0,0,0
5612,27441,30000.0,20214.0,19596.0,21972.0,21321.0,21897.0,22395.0,0.0,5809.670367379895,0.0,4796.357168105843,1000.0,2000.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.1666666666666665,0,0,1,0,0,0,1
5613,11973,200000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0
5614,24917,200000.0,4890.0,3630.0,4882.0,10955.0,10435.0,1665.0,3630.0,4882.0,11034.0,10435.0,1665.0,3765.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0
5615,8775,70000.0,73167.0,70238.0,70640.0,71298.0,70930.0,72491.0,0.0,2600.0,3000.0,3000.0,6000.0,0.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1,0,0,0,0,0,0
5616,5418,50000.0,26660.0,26909.0,27485.0,27477.0,27651.0,27853.0,1763.0,1729.0,1111.0,1137.0,1188.0,997.0,1.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,1
5617,28954,100000.0,48923.0,48404.0,46266.0,45405.0,44723.0,42934.0,2084.0,1973.0,1708.0,1728.0,1621.0,1359.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,1,0,0,0,0
5618,2499,50000.0,35084.0,35796.0,30937.0,19420.0,40210.40340077703,1308.0,2090.0,2002.0,1002.0,238.0,4828.1166944150145,389.0,1.0,1.0,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.3333333333333335,1,0,0,0,0,0,0
5619,13882,130000.0,4536.0,5616.0,6455.0,6791.0,6991.0,0.0,1161.0,1000.0,336.0,200.0,0.0,0.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,0,0,0,0,0
5620,25584,70000.0,16861.0,7553.0,8670.0,9764.0,9954.0,10144.0,1300.0,1400.0,1400.0,500.0,500.0,1000.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0
5621,2434,310000.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,0,0
5622,4513,140000.0,778.0,982.0,1206.0,5430.0,4460.0,8429.0,980.0,1000.0,5000.0,0.0,5000.0,10000.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1,0,0,0,0,0,0
5623,10222,20000.0,14492.0,15759.0,17371.0,17873.0,18073.0,10817.0,1500.0,2000.0,651.0,500.0,1000.0,500.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0
5624,21201,220000.0,2731.0,3403.0,5990.0,7767.0,42731.0,33266.0,3403.0,5990.0,7767.0,40645.0,0.0,4622.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0
5625,7634,120000.0,93623.0,95472.0,93778.0,86416.0,53501.0,51931.0,3440.0,5017.0,5000.0,2000.0,1500.0,42800.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0
5626,21282,200000.0,283.0,5361.0,6309.0,385.0,0.0,0.0,5361.0,6309.0,385.0,0.0,0.0,3390.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8333333333333333,0,0,0,1,0,0,0
5627,24862,290000.0,244377.0,244394.0,244535.0,244518.0,243689.0,241125.0,10000.0,10000.0,10000.0,9009.0,9031.0,9000.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,1,0,0,0,0
5628,5295,120000.0,29161.0,29891.0,30893.0,32804.0,32213.0,31891.0,1500.0,1500.0,2401.0,1155.0,1460.0,1086.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0
5629,15337,80000.0,78910.0,80362.0,77986.0,78803.0,50140.0,47757.0,84361.0,3837.0,3141.0,2000.0,2000.0,2000.0,1.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8333333333333333,0,0,0,1,0,0,0
5630,26685,160000.0,74286.0,75151.0,77346.0,78921.0,83303.0,81852.0,2700.0,3400.0,3458.0,6300.0,0.0,3200.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665,0,1,0,0,0,0,1
5631,9033,180000.0,-12.0,-12.0,3300.0,0.0,0.0,0.0,0.0,3312.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,0,1
5632,12549,290000.0,-68.0,-68.0,-68.0,675.0,-6.0,2168.0,0.0,0.0,743.0,0.0,2174.0,972.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0
5633,23395,20000.0,1490.0,3150.0,10464.0,0.0,1690.0,18156.0,3150.0,10464.0,0.0,1690.0,18156.0,19800.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,1,0,0,0,0,0,0
5634,15715,220000.0,194640.0,189976.0,189665.0,171669.0,167294.0,172042.0,0.0,15510.0,0.0,5500.0,7250.0,6500.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1666666666666665,0,1,0,0,0,0,0
